,user_id_str,type
2652,96273306,"['locality', 'political'] ['bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
2653,7376602,School
2654,129446245,"['route'] ['point_of_interest', 'establishment'] ['locality', 'political']"
2655,16094512,"['route'] ['point_of_interest', 'establishment'] ['locality', 'political']"
2656,14282045,"['locality', 'political'] ['neighborhood', 'political']"
2657,96273306,"['route'] ['locality', 'political']"
2658,30035884,"['route'] ['locality', 'political']"
2659,30035884,"['route'] ['locality', 'political']"
2660,53541705,"['locality', 'political'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
2661,53541705,"['route'] ['locality', 'political']"
2662,30035884,MTR
2663,30035884,Control Point
2664,62536337,"['locality', 'political'] ['atm', 'finance', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
2665,30035884,Control Point
2666,30035884,Immigration Port
2667,14282045,"['route'] ['locality', 'political']"
2668,14282045,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['locality', 'political']"
2669,14282045,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['locality', 'political']"
2670,30035884,"['locality', 'political'] ['premise', 'lodging', 'point_of_interest', 'establishment'] ['sublocality_level_1', 'sublocality', 'political']"
2671,30035884,"['locality', 'political'] ['sublocality_level_1', 'sublocality', 'political']"
2672,96273306,"['route'] ['locality', 'political']"
2673,53893147,"['locality', 'political'] ['lodging', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['cafe', 'bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['bar', 'point_of_interest', 'establishment']"
2674,53893147,"['locality', 'political'] ['lodging', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['cafe', 'bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['bar', 'point_of_interest', 'establishment']"
2675,53893147,"['locality', 'political'] ['lodging', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['cafe', 'bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['bar', 'point_of_interest', 'establishment']"
2676,53893147,"['route'] ['locality', 'political']"
2677,14397810,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
2678,53541705,"['route'] ['locality', 'political']"
2679,2399387766,"['locality', 'political'] ['neighborhood', 'political']"
2680,36204274,"['route'] ['point_of_interest', 'establishment'] ['locality', 'political']"
2681,53541705,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['embassy', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['general_contractor', 'point_of_interest', 'establishment']"
2682,96273306,"['route'] ['locality', 'political']"
2683,96273306,"['locality', 'political'] ['bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
2684,37575049,"['locality', 'political'] ['neighborhood', 'political']"
2685,16094512,"['route'] ['point_of_interest', 'establishment'] ['florist', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['locality', 'political']"
2686,16094512,"['route'] ['point_of_interest', 'establishment'] ['florist', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['locality', 'political']"
2687,160932283,"['locality', 'political'] ['university', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
2688,14282045,"['route'] ['point_of_interest', 'establishment'] ['locality', 'political']"
2689,14282045,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['locality', 'political']"
2690,14282045,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['locality', 'political']"
2691,2399387766,"['locality', 'political'] ['neighborhood', 'political']"
2692,30035884,"['locality', 'political'] ['sublocality_level_1', 'sublocality', 'political']"
2693,7376602,"['locality', 'political'] ['bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
2694,14397810,"['locality', 'political'] ['neighborhood', 'political']"
2695,14397810,"['route'] ['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['bus_station', 'transit_station', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
2696,129446245,"['locality', 'political'] ['neighborhood', 'political']"
2697,53541705,"['locality', 'political'] ['neighborhood', 'political']"
2698,53541705,"['locality', 'political'] ['neighborhood', 'political']"
2699,62536337,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
2700,7376602,"['locality', 'political'] ['point_of_interest', 'establishment'] ['cafe', 'store', 'food', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
2701,53541705,"['locality', 'political'] ['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
2702,129446245,"['route'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['electronics_store', 'home_goods_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
2703,30035884,"['locality', 'political'] ['sublocality_level_1', 'sublocality', 'political']"
2704,30035884,"['route'] ['point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment'] ['locality', 'political']"
2705,883377606,"['locality', 'political'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
2706,96273306,"['route'] ['locality', 'political']"
2707,30035884,"['locality', 'political'] ['parking', 'point_of_interest', 'establishment'] ['park', 'premise', 'point_of_interest', 'establishment'] ['sublocality_level_1', 'sublocality', 'political']"
2708,53541705,"['locality', 'political'] ['neighborhood', 'political']"
2709,30035884,"['route'] ['point_of_interest', 'establishment'] ['bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['locality', 'political']"
2710,55498924,no coordinate
2711,55498924,no coordinate
2712,55498924,no coordinate
2713,55498924,no coordinate
2714,30035884,"['locality', 'political'] ['premise', 'lodging', 'point_of_interest', 'establishment'] ['sublocality_level_1', 'sublocality', 'political']"
2715,55498924,"['locality', 'political'] ['neighborhood', 'political']"
2716,30035884,"['locality', 'political'] ['sublocality_level_1', 'sublocality', 'political']"
2717,30035884,"['locality', 'political'] ['train_station', 'premise', 'transit_station', 'point_of_interest', 'establishment'] ['locality', 'political']"
2718,96273306,"['route'] ['locality', 'political']"
2719,30035884,Immigration Port
2720,30035884,Control Point
2721,30035884,"['locality', 'political'] ['neighborhood', 'political']"
2722,36204274,"['route'] ['point_of_interest', 'establishment'] ['locality', 'political']"
2723,883377606,"['locality', 'political'] ['doctor', 'health', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
2724,883377606,"['locality', 'political'] ['doctor', 'health', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
2725,883377606,"['locality', 'political'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
2726,96273306,"['locality', 'political']"
2727,883377606,"['locality', 'political'] ['doctor', 'health', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
2728,883377606,"['locality', 'political'] ['doctor', 'health', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
2729,96273306,"['route'] ['locality', 'political']"
2730,96273306,"['locality', 'political'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['jewelry_store', 'store', 'point_of_interest', 'establishment']"
2731,53893147,"['route'] ['locality', 'political']"
2732,53893147,"['route'] ['locality', 'political']"
2733,160932283,Ferry
2734,160932283,"['route'] ['locality', 'political']"
2735,37575049,"['locality', 'political'] ['neighborhood', 'political']"
2736,160932283,Centre
2737,30035884,"['route'] ['locality', 'political']"
2738,30035884,Tunnel
2739,53541705,"['locality', 'political'] ['neighborhood', 'political']"
2740,53541705,"['locality', 'political'] ['church', 'place_of_worship', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
2741,2399387766,"['locality', 'political'] ['neighborhood', 'political']"
2742,53541705,"['locality', 'political'] ['cafe', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['clothing_store', 'store', 'point_of_interest', 'establishment'] ['store', 'point_of_interest', 'establishment']"
2743,14397810,"['route'] ['bar', 'restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['locality', 'political']"
2744,191738379,"['locality', 'political'] ['neighborhood', 'political']"
2745,14282045,"['route'] ['point_of_interest', 'establishment'] ['church', 'place_of_worship', 'point_of_interest', 'establishment'] ['locality', 'political']"
2746,55498924,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['moving_company', 'book_store', 'school', 'store', 'point_of_interest', 'establishment'] ['transit_station', 'point_of_interest', 'establishment']"
2747,1651882188,"['locality', 'political'] ['park', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
2748,160932283,Ferry
2749,30035884,Ferry
2750,191738379,"['locality', 'political'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['jewelry_store', 'store', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['jewelry_store', 'store', 'point_of_interest', 'establishment']"
2751,30035884,"['route'] ['health', 'point_of_interest', 'establishment'] ['locality', 'political']"
2752,96273306,"['route'] ['locality', 'political']"
2753,883377606,"['locality', 'political'] ['doctor', 'health', 'point_of_interest', 'establishment'] ['neighborhood', 'political']"
2754,53541705,"['locality', 'political'] ['neighborhood', 'political']"
2755,53541705,"['locality', 'political'] ['neighborhood', 'political']"
2756,14397810,"['locality', 'political'] ['shopping_mall', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment']"
2757,14282045,"['locality', 'political'] ['locality', 'political']"
2758,129446245,"['route'] ['locality', 'political']"
2759,2399387766,"['route'] ['locality', 'political']"
2760,96273306,"['route'] ['locality', 'political']"
2761,16094512,"['route'] ['locality', 'political']"
2762,36204274,"['route'] ['point_of_interest', 'establishment'] ['locality', 'political']"
2763,96273306,"['locality', 'political'] ['bakery', 'store', 'food', 'point_of_interest', 'establishment'] ['restaurant', 'food', 'point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['neighborhood', 'political']"
2764,148017981,"['route'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['store', 'food', 'point_of_interest', 'establishment']"
2765,160932283,Ferry
2766,37575049,"['locality', 'political'] ['neighborhood', 'political']"
2767,160932283,"['route'] ['locality', 'political']"
2768,14282045,"['route'] ['point_of_interest', 'establishment'] ['point_of_interest', 'establishment'] ['museum', 'point_of_interest', 'establishment'] ['locality', 'political']"
